case,product,state_index,local_gamma,v2_value,v3_value,absolute_value_difference,v2_pattern,v3_pattern,same_pattern,maximum_demand_dual_difference,maximum_supply_dual_difference,service_dual_difference,cut_alpha_difference,maximum_cut_beta_difference,v3_dual_feasible,v3_cut_tightness_error,v3_strong_duality_error,v2_solve_seconds,v3_solve_seconds,v2_build_seconds,v3_build_seconds
XL_low,E1C_P001_FROM_SLI---1200,1,1,653223.2392470238,653223.2392470237,1.1641532182693481e-10,[12],[12],True,0.0,0.0,0.0,0.0,0.0,True,1.1641532182693481e-10,1.1641532182693481e-10,0.39828989998204634,0.14159469999140128,4.268725199974142,2.237235900014639
XL_low,E1C_P001_FROM_SLI---1200,1,2,672564.2102470237,672564.2102470237,0.0,"[8, 12]","[8, 12]",True,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.39828989998204634,0.14159469999140128,4.268725199974142,2.237235900014639
XL_low,E1C_P001_FROM_SLI---1200,2,0,602631.5899136905,602631.5899136905,0.0,[],[],True,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.4485502999741584,0.14736609999090433,4.268725199974142,2.237235900014639
XL_low,E1C_P001_FROM_SLI---1200,2,1,653223.2392470238,653223.2392470237,1.1641532182693481e-10,[12],[12],True,0.0,0.0,0.0,0.0,0.0,True,1.1641532182693481e-10,1.1641532182693481e-10,0.4485502999741584,0.14736609999090433,4.268725199974142,2.237235900014639
XL_low,E1C_P001_FROM_SLI---1200,2,2,672564.2102470237,672564.2102470237,0.0,"[8, 12]","[8, 12]",True,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.4485502999741584,0.14736609999090433,4.268725199974142,2.237235900014639
XL_low,E1C_P001_FROM_SLI---1200,3,0,1270.3273161735701,1270.32731617357,2.2737367544323206e-13,[],[],True,0.0,0.0,0.0,0.0,0.0,True,2.2737367544323206e-13,2.2737367544323206e-13,2.284862299973611,2.114166999992449,4.268725199974142,2.237235900014639
XL_low,E1C_P001_FROM_SLI---1200,3,1,1359.9191679997523,1359.919167999752,2.2737367544323206e-13,[28],[28],True,0.0,0.0,0.0,0.0,0.0,True,2.2737367544323206e-13,2.2737367544323206e-13,2.284862299973611,2.114166999992449,4.268725199974142,2.237235900014639
XL_low,E1C_P001_FROM_SLI---1200,3,2,1423.2391072261753,1423.2391072261755,2.2737367544323206e-13,"[12, 28]","[12, 28]",True,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.284862299973611,2.114166999992449,4.268725199974142,2.237235900014639
XL_low,E1C_P002_FROM_BAC-O-4325,0,0,86498.22958333333,86498.22958333333,0.0,[],[],True,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.6045832000090741,2.971565100015141,3.918322999961674,1.8050134999793954
XL_low,E1C_P002_FROM_BAC-O-4325,0,1,90561.52177083332,90561.52177083334,1.4551915228366852e-11,[3],[3],True,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.6045832000090741,2.971565100015141,3.918322999961674,1.8050134999793954
