run_id,case,beta,objective,robust_recourse_cost,RI,RS,total_adjustment,budget_utilization,worst_recourse_shortage_cost,worst_recourse_service_penalty_cost,worst_recourse_total_shortage,minimum_fill_rate,average_fill_rate,active_depots,B,B_ref,first_stage_economic_cost,fixed_cost,inventory_cost,reconfiguration_cost,budget_used,budget_slack,total_a_plus,total_a_minus,changed_pair_count,opened_depots,closed_depots,transport_cost,worst_region,runtime_seconds,iterations,master_solves,product_subproblem_evaluations,cuts_added,certification_status,status,objective_delta_pct_vs_B100,objective_absolute_change_from_previous_beta,objective_change_vs_B100,recourse_delta_pct_vs_B100,recourse_change_vs_B100,RI_delta_vs_B100,RS_delta_vs_B100,budget_utilization_delta_vs_B100,total_adjustment_delta_vs_B100,shortage_cost_delta_vs_B100,service_penalty_delta_vs_B100,average_fill_rate_delta_vs_B100,normalized_objective,normalized_robust_recourse,budget_feasibility_pass,reused_from_E1_or_E2
E3-210129-B080,210129,0.8,861628.5253965204,789379.6357972737,0.3515237908247434,0.013157894736842118,238.64291051381147,0.9999999999999998,299050.9785531295,489775.4700107928,4131.949160531294,0.0,0.09900542125923541,2,72248.88959924669,90311.11199905835,72248.88959924667,860.1120000000001,70438.13431504606,950.6432842006152,72248.88959924667,1.4551915228366852e-11,0.0,238.64291051381147,3,,,553.187233351462,10,1.0679373999591917,3,3,96,25,CERTIFIED_PRB_EXACT,OPTIMAL,1.2179915120399307,,10368.277563970536,3.736189270080624,28430.499963782146,0.2658688419268137,0.010410672459520303,1.1102230246251565e-16,180.4933717387679,11448.362177528732,18245.31841539475,-0.03609554983571657,1.0121799151203994,1.0373618927008061,True,False
E3-210129-B090,210129,0.9,854321.8321644915,773041.831365339,0.2989984730384073,0.00818621617251853,202.98445711927724,0.9999999999999997,293228.2417862179,479003.4069920036,4073.7217928621794,0.0,0.10469849819880356,2,81280.00079915252,90311.11199905835,81280.00079915249,860.1120000000001,79754.51314210816,665.3756570443414,81280.00079915249,2.9103830456733704e-11,11.284457137301942,191.6999999819753,4,,,810.1825871174806,10,1.2996785999275744,4,4,120,27,CERTIFIED_PRB_EXACT,OPTIMAL,0.3596531542189333,-7306.6932320288615,3061.5843319416745,1.5891595065157555,12092.695531847421,0.21334352414047766,0.005438993895196716,0.0,144.83491834423367,5625.625410617155,7473.255396605586,-0.03040247289614842,1.0035965315421893,1.0158915950651575,True,False
E3-210129-B100,210129,1.0,851260.2478325499,760949.1358334916,0.08565494889792966,0.0027472222773218145,58.14953877504357,0.9999999999999997,287602.61637560074,471530.151595398,3889.555855815645,8.881784197001252e-16,0.13510097109495198,2,90311.11199905835,90311.11199905835,90311.11199905832,860.1120000000001,89202.89530028481,248.10469877351852,90311.11199905832,2.9103830456733704e-11,14.731216489677559,43.41832228536601,3,,,1816.3678624927998,10,1.1686394000425935,4,4,120,31,CERTIFIED_PRB_EXACT,OPTIMAL,0.0,-3061.5843319416745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True
E3-210129-B110,210129,1.1,850751.9629470824,757966.0065766767,0.021699253747359155,0.0011863005288435028,14.73121648967756,0.934003220207509,286386.9033510433,469281.0825000001,3846.137533510432,1.4099832412739488e-14,0.1488667457536507,2,99342.22319896419,90311.11199905835,92785.95637040566,860.1120000000001,91807.99463848825,117.8497319174205,92785.95637040566,6556.266828558524,14.73121648967756,0.0,1,,,2298.020725633367,12,1.9628363999072462,6,6,168,38,CERTIFIED_PRB_EXACT,OPTIMAL,-0.05970969357040618,-508.28488546749577,-508.28488546749577,-0.3920274189611004,-2983.1292568148347,-0.06395569515057051,-0.0015609217484783117,-0.06599677979249063,-43.418322285366,-1215.7130245574517,-2249.06909539795,0.013765774658698715,0.9994029030642959,0.996079725810389,True,False
E3-210129-B120,210129,1.2,850751.9629470824,757966.0065766767,0.021699253747359155,0.0010874421514398774,14.73121648967756,0.85616961852355,286386.9033510433,469281.0825000001,3846.137533510432,1.4099832412739488e-14,0.1488667457536507,2,108373.33439887002,90311.11199905835,92785.95637040566,860.1120000000001,91807.99463848825,117.8497319174205,92785.95637040566,15587.378028464358,14.73121648967756,0.0,1,,,2298.020725633367,12,1.4792450999375433,6,6,168,37,CERTIFIED_PRB_EXACT,OPTIMAL,-0.05970969357040618,0.0,-508.28488546749577,-0.3920274189611004,-2983.1292568148347,-0.06395569515057051,-0.001659780125881937,-0.14383038147644966,-43.418322285366,-1215.7130245574517,-2249.06909539795,0.013765774658698715,0.9994029030642959,0.996079725810389,True,False
E3-210310-B080,210310,0.8,723343.7230780666,662228.4494781325,0.3403194614703833,0.013157894736842108,189.56020877184565,1.0000000000000002,250841.48754244877,410853.3172849963,3358.0868754244875,0.0,0.10362674941693435,4,61115.27359993401,76394.09199991751,61115.273599934015,1519.692,58791.433263092775,804.1483368412371,61115.273599934015,-7.275957614183426e-12,0.0,189.56020877184565,5,,,533.6446506874636,1,2.0106341999489814,7,7,192,32,CERTIFIED_PRB_EXACT,OPTIMAL,1.1932011453484148,,8529.175370365381,3.729202840775857,23807.99377034884,0.3403194614703833,0.013157894736842108,4.440892098500626e-16,189.56020877184565,8698.420875782089,16092.07861829293,-0.041157232393833384,1.0119320114534842,1.0372920284077585,True,False
E3-210310-B090,210310,0.9,717196.6339085782,648441.9511086524,0.24061601203278637,0.005847953216439191,134.0247228083607,0.9999999999999998,245895.7589053165,401703.7193082968,3302.551389475151,0.0,0.11551623333897854,4,68754.68279992577,76394.09199991751,68754.68279992575,1519.692,66832.91663150067,402.0741684250822,68754.68279992575,1.4551915228366852e-11,0.0,134.0247228083607,3,,,842.4728950391291,12,1.3622512998990715,5,5,144,31,CERTIFIED_PRB_EXACT,OPTIMAL,0.3332453443366472,-6147.089169488405,2382.0862008769764,1.569732816558704,10021.495400868705,0.24061601203278637,0.005847953216439191,0.0,134.0247228083607,3752.692238649819,6942.480641593458,-0.0292677484717892,1.0033324534433665,1.015697328165587,True,False
E3-210310-B100,210310,1.0,714814.5477077012,638420.4557077837,0.0,0.0,0.0,0.9999999999999998,242143.06666666668,394761.23866670334,3168.5266666666666,0.0,0.14478398181076774,4,76394.09199991751,76394.09199991751,76394.0919999175,1519.692,74874.3999999175,0.0,76394.0919999175,1.4551915228366852e-11,0.0,0.0,0,,,1516.1503744137008,12,1.3473797999322414,5,5,144,33,CERTIFIED_PRB_EXACT,OPTIMAL,0.0,-2382.0862008769764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True
E3-210310-B110,210310,1.1,714814.547707342,638420.4557069963,1.3083476923741894e-10,-3.014694787548371e-12,-3.166691975585078e-08,0.9090909090960047,242143.0666666666,394761.2386666485,3168.5266666666653,0.0,0.14478398181076513,4,84033.50119990927,76394.09199991751,76394.09200034571,1519.692,74874.40000059905,-2.5333535804680626e-07,76394.09200034571,7639.409199563554,0.0,-3.166691975585078e-08,0,,,1516.1503736811574,12,1.2239508000202477,4,4,120,32,CERTIFIED_PRB_EXACT,OPTIMAL,-5.025886564704149e-11,-3.5925768315792084e-07,-3.5925768315792084e-07,-1.2334085316304607e-10,-7.874332368373871e-07,1.3083476923741894e-10,-3.014694787548371e-12,-0.09090909090399513,-3.166691975585078e-08,-8.731149137020111e-11,-5.48316165804863e-08,-2.609024107869118e-15,0.9999999999994974,0.9999999999987665,True,False
E3-210310-B120,210310,1.2,714814.547707342,638420.4557069963,1.3083476923741894e-10,-2.7634702219193406e-12,-3.166691975585078e-08,0.8333333333380043,242143.0666666666,394761.2386666485,3168.5266666666653,0.0,0.14478398181076513,4,91672.91039990101,76394.09199991751,76394.09200034571,1519.692,74874.40000059905,-2.5333535804680626e-07,76394.09200034571,15278.818399555297,0.0,-3.166691975585078e-08,0,,,1516.1503736811574,12,1.252697299933061,4,4,120,32,CERTIFIED_PRB_EXACT,OPTIMAL,-5.025886564704149e-11,0.0,-3.5925768315792084e-07,-1.2334085316304607e-10,-7.874332368373871e-07,1.3083476923741894e-10,-2.7634702219193406e-12,-0.16666666666199548,-3.166691975585078e-08,-8.731149137020111e-11,-5.48316165804863e-08,-2.609024107869118e-15,0.9999999999994974,0.9999999999987665,True,False
