B,B_ref,Gamma,Gamma_token,RI,RS,active_depot_ids,active_depots,average_fill_rate,beta,beta_token,budget_binding,budget_slack,budget_used,budget_utilization,calibration_hash,canonical_total_adjustment,case,certification_status,changed_pair_count,closed_depots,cuts,dataset_id,exact_certification_pass,experiment_id,fixed_cost,global_coupling_pass,instance_hash,inventory_cost,inventory_spending_share,iterations,lambda_R,lower_bound,mapping_hash,master_solves,material_reconfiguration,minimum_fill_rate,model_identity_sha256,objective,opened_depots,prb_identity_sha256,reconfiguration_cost,reconfiguration_spending_share,relative_gap,reporting_tiebreak_diagnostic,reuse_source_run,reused,robust_recourse_cost,run_id,runtime_seconds,service_penalty,shortage_cost,solver_profile,status,subproblem_evaluations,total_shortage,transportation_cost,upper_bound,x0_hash,recomputed_fixed_cost,recomputed_inventory_cost,solver_based_total_adjustment,recomputed_reconfiguration_cost,recomputed_budget_used,recomputed_canonical_total_adjustment,recomputed_RI,recomputed_RS,adjustment_max_coordinate_share,x0_y_active_depot_count,x0_y_active_depot_ids,final_y_active_depot_count,final_y_active_depot_ids,opened_y_depot_ids,closed_y_depot_ids,y_network_change,x0_positive_inventory_depot_count,final_positive_inventory_depot_count,positive_inventory_depot_ids,positive_inventory_footprint_change,global_coupling_diagnostic_classification,static_first_stage_feasibility_pass,primary_artifact_integrity_pass,adjustment_fingerprint,x_fingerprint,normalized_objective,normalized_robust_recourse,x_composition_changed_vs_same_beta_G0,x_L1_difference_vs_same_beta_G0,x_max_difference_vs_same_beta_G0,x_differing_coordinate_count_vs_same_beta_G0,RI_change_vs_same_beta_G0,objective_change_vs_same_beta_G0,recourse_change_vs_same_beta_G0
61927.06486025602,77408.83107532002,2,G2,0.3893181502885004,0.013146676106608642,['90016100'],1,0.08546868080555299,0.8,B080,True,-8.731149137020111e-11,61927.064860256105,1.0000000000000013,eb6b346748dcc77fdd66eecddb01b15dd96960f1f37991d3e761616048d5b584,235.94476759566166,210628,CERTIFIED_PRB_EXACT,4,['9624708'],26,RENAULT_EMPIRICAL_8CASE_V1,True,E6_BUDGET_RISK_INTERACTION_V1,1896.708,,25cf7a38ce49c8380c51830a8fbbb92bad000e4b90c568576a3d0be44f2b7677,59216.22179630538,0.9562252293069613,3,0.05,,0bcdd7bb99926ed780c56764c531b76971dbb0bf24e77198766a754d9dde95ff,3,True,0.0,c4f718f6a12deb22772cdce20464ca617fa6e19c750a90be06cd2ddc8c245173,682892.3111317453,[],eab5ea31c6dbbc6446799f28bb6b54673eb7b57690cd4540f8a49b4a53757b6f,814.1350639507314,0.013146676106608642,,,E3-210628-B080,True,620965.2462714892,E6-210628-B080-G2,1.2240196000784636,384848.7287019326,235252.61522349788,gurobi-balanced-1e-8-v1,OPTIMAL,96,3443.0832291580555,863.9023460587487,,7514da694ef80b8a5053329b2a2c9619090e768884c0555d19a67f9e284b589e,1896.708,59216.22179630538,235.94476759566166,814.1350639507314,61927.064860256105,235.94476759566166,0.3893181502885004,0.013146676106608642,0.8704449086713123,2,90016100|9624708,1,90016100,,9624708,True,2,1,90016100,True,SOURCE_SCHEMA_FIELD_UNAVAILABLE_NOT_FAILURE,True,True,a68c6328865aba42bfa6325e6c9c5baf05e316522e0934fbf179edb65f296787,d12da69f579e699d9d352b7cc021d552566aeaf81f8bd768141c70b575aef5db,1.0091494992873173,1.0361647407582124,False,8.55448340030668e-12,5.8828427138487026e-12,0,5.2735593669694936e-15,51299.568999999785,51299.56899999967
61927.06486025602,77408.83107532002,4,G4,0.38931815028849953,0.013146676106608553,['90016100'],1,0.08546867512944674,0.8,B080,True,-2.255546860396862e-10,61927.06486025624,1.0000000000000036,eb6b346748dcc77fdd66eecddb01b15dd96960f1f37991d3e761616048d5b584,235.94476759566112,210628,CERTIFIED_PRB_EXACT,4,['9624708'],44,RENAULT_EMPIRICAL_8CASE_V1,True,E6_BUDGET_RISK_INTERACTION_V1,1896.708,True,25cf7a38ce49c8380c51830a8fbbb92bad000e4b90c568576a3d0be44f2b7677,59216.221796305515,0.9562252293069635,3,0.05,714620.1611317452,0bcdd7bb99926ed780c56764c531b76971dbb0bf24e77198766a754d9dde95ff,3,True,1.2212453270876722e-15,c4f718f6a12deb22772cdce20464ca617fa6e19c750a90be06cd2ddc8c245173,714620.1611317453,[],eab5ea31c6dbbc6446799f28bb6b54673eb7b57690cd4540f8a49b4a53757b6f,814.1350639507259,0.013146676106608553,0.0,"{'Gamma_feasible': True, 'barrier_iterations': 38, 'block_count': 6352, 'bound_violation': 0.0, 'certified_robust_recourse': 652693.096271489, 'certified_robust_recourse_target': 652693.096271489, 'constraint_count': 184208, 'constraint_violation': 0.005427300387964351, 'dual_violation': 0.0, 'economic_band_tolerance': 1e-07, 'fallback_bound_violation': 6.012770528387692e-12, 'fallback_constraint_violation': 0.0, 'fallback_maximum_absolute_block_recourse_deviation': 1.0001531336456537e-07, 'fallback_rule': 'minimize each block total shortage, then minimize region-order-weighted shortage', 'fallback_runtime_seconds': 18.57800006866455, 'fallback_status': 2, 'fallback_status_name': 'OPTIMAL', 'fallback_used': True, 'is_mip': False, 'kappa': None, 'matrix_coefficient_max': 512.45, 'matrix_coefficient_min': 0.06999276018099547, 'maximum_absolute_block_recourse_deviation': 0.0054274003887258004, 'maximum_block_recourse_target': 313331.061, 'minimum_block_recourse_target': 10948.64, 'mip_gap': None, 'node_count': 0.0, 'objective_bound': 312267028.3467202, 'objective_coefficient_max': 0.0, 'objective_coefficient_min': 0.0, 'objective_value': 312255125.8588392, 'original_status': 13, 'original_status_name': 'SUBOPTIMAL', 'original_suboptimal_incumbent_preserved_primary_recourse': False, 'parameters': {'FeasibilityTol': 1e-08, 'Method': -1, 'NumericFocus': 0, 'OptimalityTol': 1e-08}, 'primary_economic_recourse_preserved': True, 'quadratic_nonzeros': 76224, 'runtime_seconds': 0.6180000305175781, 'secondary_objective': 'minimize sum of squared shortage quantities across all product-risk blocks', 'selected_Gamma_allocation_count': 4, 'selected_worst_recourse_shock_set': [['2', 'SLI---0770'], ['2', 'SLI---1200'], ['7', 'SLI---0770'], ['7', 'SLI---1200']], 'simplex_iterations': 0.0, 'solution_count': 1, 'sum_of_fixed_block_recourse_targets': 521924564.09000534, 'tied_Gamma_allocation_count': 1, 'tied_worst_scenario_count': 1, 'variable_count': 1225936}",,False,652693.096271489,E6-210628-B080-G4,9.86773549998179,404671.1940864833,247157.9998388475,gurobi-balanced-1e-8-v1,OPTIMAL,160,3502.313998388479,863.9023462581682,714620.1611317449,7514da694ef80b8a5053329b2a2c9619090e768884c0555d19a67f9e284b589e,1896.708,59216.221796305515,235.9447675956611,814.1350639507259,61927.06486025624,235.94476759566112,0.38931815028849953,0.013146676106608553,0.870444908671315,2,90016100|9624708,1,90016100,,9624708,True,2,1,90016100,True,PASS,True,True,a68c6328865aba42bfa6325e6c9c5baf05e316522e0934fbf179edb65f296787,d12da69f579e699d9d352b7cc021d552566aeaf81f8bd768141c70b575aef5db,1.0560355798874927,1.0891069620297906,False,9.593905916618597e-12,6.012770528387692e-12,0,4.385380947269368e-15,83027.41899999976,83027.41899999953
77408.83107532002,77408.83107532002,0,G0,6.755346353786714e-11,0.0,"['90016100', '9624708']",2,0.14358015428821916,1.0,B100,True,-1.4551915228366852e-11,77408.83107532003,1.0000000000000002,eb6b346748dcc77fdd66eecddb01b15dd96960f1f37991d3e761616048d5b584,4.0940516754517375e-08,210628,CERTIFIED_PRB_EXACT,0,[],14,RENAULT_EMPIRICAL_8CASE_V1,True,E6_BUDGET_RISK_INTERACTION_V1,1909.9080000000001,True,25cf7a38ce49c8380c51830a8fbbb92bad000e4b90c568576a3d0be44f2b7677,75498.92307532004,0.9753270011513078,5,0.05,625401.2683030788,0bcdd7bb99926ed780c56764c531b76971dbb0bf24e77198766a754d9dde95ff,5,False,0.0,c4f718f6a12deb22772cdce20464ca617fa6e19c750a90be06cd2ddc8c245173,625401.2683030788,[],eab5ea31c6dbbc6446799f28bb6b54673eb7b57690cd4540f8a49b4a53757b6f,0.0,0.0,0.0,,E4-210628-G0,True,547992.4372277588,E6-210628-B100-G0,0.08916809991933405,337744.7376923077,207866.06153846098,gurobi-balanced-1e-8-v1,OPTIMAL,48,3137.6461538461467,2381.637995459684,625401.2683030788,7514da694ef80b8a5053329b2a2c9619090e768884c0555d19a67f9e284b589e,1909.9080000000001,75498.92307532004,0.0,0.0,77408.83107532003,4.0940516754517375e-08,6.755346353786714e-11,0.0,0.46177153909614865,2,90016100|9624708,2,90016100|9624708,,,False,2,2,90016100|9624708,False,PASS,True,True,b35ff09c37ac189b81f5ebfd8275942f1d9022b95ef19528c6a415587b7acefd,ccc477a89dd14d0a0158f937c50b6f50ddfb2c56653aca90e68d7bbfc2aa3da2,0.9241916572698785,0.9143997108806183,False,0.0,0.0,0,0.0,0.0,0.0
77408.83107532002,77408.83107532002,2,G2,3.02145370170305e-11,4.2570547099694265e-13,"['90016100', '9624708']",2,0.14358015430158724,1.0,B100,True,-1.3387762010097504e-09,77408.83107532136,1.0000000000000173,eb6b346748dcc77fdd66eecddb01b15dd96960f1f37991d3e761616048d5b584,1.83114039487009e-08,210628,CERTIFIED_PRB_EXACT,0,[],34,RENAULT_EMPIRICAL_8CASE_V1,True,E6_BUDGET_RISK_INTERACTION_V1,1909.9080000000001,,25cf7a38ce49c8380c51830a8fbbb92bad000e4b90c568576a3d0be44f2b7677,75498.9230752884,0.9753270011508991,5,0.05,,0bcdd7bb99926ed780c56764c531b76971dbb0bf24e77198766a754d9dde95ff,5,False,0.0,c4f718f6a12deb22772cdce20464ca617fa6e19c750a90be06cd2ddc8c245173,676700.8373031134,[],eab5ea31c6dbbc6446799f28bb6b54673eb7b57690cd4540f8a49b4a53757b6f,3.295336289224188e-08,4.2570547099694265e-13,,,E3-210628-B100,True,599292.0062277921,E6-210628-B100-G2,1.2426573000848293,369794.9374615385,227115.4307692308,gurobi-balanced-1e-8-v1,OPTIMAL,144,3207.1384615384613,2381.63799702283,,7514da694ef80b8a5053329b2a2c9619090e768884c0555d19a67f9e284b589e,1909.9080000000001,75498.9230752884,1.098445429741396e-08,3.295336289224188e-08,77408.83107532136,1.83114039487009e-08,3.02145370170305e-11,4.2570547099694265e-13,0.5998693881225454,2,90016100|9624708,2,90016100|9624708,,,False,2,2,90016100|9624708,False,SOURCE_SCHEMA_FIELD_UNAVAILABLE_NOT_FAILURE,True,True,1560f23e35402c4201e814e0c0f9e3ab6c0c6053337df411c5b685b647c708e6,7a6b91f10fae40d0e6aab167ebbf287cd97e9f84be23cca16df2d583bbd0fe29,1.0,1.0,False,4.5477985821662514e-08,1.7026785315010784e-08,0,-3.733892652083664e-11,51299.56900003459,51299.56900003331
77408.83107532002,77408.83107532002,4,G4,3.21972926956679e-11,4.489841057469114e-13,"['90016100', '9624708']",2,0.14358014852416257,1.0,B100,True,-3.128661774098873e-09,77408.83107532315,1.0000000000000404,eb6b346748dcc77fdd66eecddb01b15dd96960f1f37991d3e761616048d5b584,1.951304540170895e-08,210628,CERTIFIED_PRB_EXACT,0,[],62,RENAULT_EMPIRICAL_8CASE_V1,True,E6_BUDGET_RISK_INTERACTION_V1,1909.9080000000001,True,25cf7a38ce49c8380c51830a8fbbb92bad000e4b90c568576a3d0be44f2b7677,75498.9230752884,0.9753270011508991,5,0.05,708428.6873031153,0bcdd7bb99926ed780c56764c531b76971dbb0bf24e77198766a754d9dde95ff,5,False,0.0,c4f718f6a12deb22772cdce20464ca617fa6e19c750a90be06cd2ddc8c245173,708428.6873031154,[],eab5ea31c6dbbc6446799f28bb6b54673eb7b57690cd4540f8a49b4a53757b6f,3.4755334797266284e-08,4.489841057469114e-13,1.6432892105218233e-16,"{'Gamma_feasible': True, 'barrier_iterations': 38, 'block_count': 6352, 'bound_violation': 0.0, 'certified_robust_recourse': 631019.8562277922, 'constraint_count': 184208, 'constraint_violation': 0.004116335796425119, 'dual_violation': 0.0, 'economic_band_tolerance': 1e-07, 'fallback_bound_violation': 0.0, 'fallback_constraint_violation': 1.3500311979441904e-13, 'fallback_maximum_absolute_block_recourse_deviation': 1.0000803740695119e-07, 'fallback_rule': 'minimize each block total shortage, then minimize region-order-weighted shortage', 'fallback_runtime_seconds': 18.949000120162964, 'fallback_status': 2, 'fallback_status_name': 'OPTIMAL', 'fallback_used': True, 'is_mip': False, 'kappa': None, 'matrix_coefficient_max': 512.45, 'matrix_coefficient_min': 0.06999276018099547, 'maximum_absolute_block_recourse_deviation': 0.004116435797186568, 'maximum_block_recourse_target': 313331.061, 'minimum_block_recourse_target': 2073.192920850571, 'mip_gap': None, 'node_count': 0.0, 'objective_bound': 298396609.087596, 'objective_coefficient_max': 0.0, 'objective_coefficient_min': 0.0, 'objective_value': 298396086.55992794, 'original_status': 13, 'original_status_name': 'SUBOPTIMAL', 'original_suboptimal_incumbent_preserved_primary_recourse': False, 'parameters': {'FeasibilityTol': 1e-08, 'Method': -1, 'NumericFocus': 0, 'OptimalityTol': 1e-08}, 'primary_economic_recourse_preserved': True, 'quadratic_nonzeros': 76224, 'runtime_seconds': 0.9539999961853027, 'secondary_objective': 'minimize sum of squared shortage quantities across all product-risk blocks', 'selected_Gamma_allocation_count': 4, 'selected_worst_recourse_shock_set': [['2', 'SLI---0770'], ['2', 'SLI---1200'], ['7', 'SLI---0770'], ['7', 'SLI---1200']], 'simplex_iterations': 0.0, 'solution_count': 1, 'sum_of_fixed_block_recourse_targets': 504521906.24611366, 'variable_count': 1225936}",E4-210628-G4,True,631019.8562277922,E6-210628-B100-G4,12.450714999809861,389617.4028475652,239020.81538537826,gurobi-balanced-1e-8-v1,OPTIMAL,240,3266.369230796475,2381.6379950487053,708428.6873031154,7514da694ef80b8a5053329b2a2c9619090e768884c0555d19a67f9e284b589e,1909.9080000000001,75498.9230752884,1.1585111599088761e-08,3.4755334797266284e-08,77408.83107532315,1.951304540170895e-08,3.21972926956679e-11,4.489841057469114e-13,0.5937112762756912,2,90016100|9624708,2,90016100|9624708,,,False,2,2,90016100|9624708,False,PASS,True,True,c428df6f9c9f33d69263e0fe7c7fdeb8dbf8cc66e430fbcfe7cda2eacb3865c1,064da265742783e412a6ccadbe5be4e019a233ccf80f393b6c81d36cabab5c8d,1.0468860806001783,1.0529422212715787,False,5.0436387510899294e-08,1.890516543312515e-08,0,-3.535617084219924e-11,83027.41900003655,83027.4190000334
92890.59729038403,77408.83107532002,0,G0,3.8919921986261176e-11,0.0,"['90016100', '9624708']",2,0.14358015430109672,1.2,B120,False,15481.766213460956,77408.83107692307,0.8333333333505907,eb6b346748dcc77fdd66eecddb01b15dd96960f1f37991d3e761616048d5b584,2.3587269026847935e-08,210628,CERTIFIED_PRB_EXACT,0,[],13,RENAULT_EMPIRICAL_8CASE_V1,True,E6_BUDGET_RISK_INTERACTION_V1,1909.9080000000001,True,25cf7a38ce49c8380c51830a8fbbb92bad000e4b90c568576a3d0be44f2b7677,75498.92307692308,0.8127725009766804,5,0.05,625401.2683030176,0bcdd7bb99926ed780c56764c531b76971dbb0bf24e77198766a754d9dde95ff,5,False,0.0,c4f718f6a12deb22772cdce20464ca617fa6e19c750a90be06cd2ddc8c245173,625401.2683030176,[],eab5ea31c6dbbc6446799f28bb6b54673eb7b57690cd4540f8a49b4a53757b6f,0.0,0.0,0.0,"{'economic_band_tolerance': 1e-07, 'fallback_used': False, 'original_status': 2, 'original_status_name': 'OPTIMAL'}",,False,547992.4372260945,E6-210628-B120-G0,0.1053297002799809,337744.7376923077,207866.06153846148,gurobi-balanced-1e-8-v1,OPTIMAL,48,3137.646153846153,2381.6379954032354,625401.2683030176,7514da694ef80b8a5053329b2a2c9619090e768884c0555d19a67f9e284b589e,1909.9080000000001,75498.92307692308,0.0,0.0,77408.83107692307,2.3587269026847935e-08,3.8919921986261176e-11,0.0,0.663887025385188,2,90016100|9624708,2,90016100|9624708,,,False,2,2,90016100|9624708,False,PASS,True,True,7a4bc3644d54d6d9393f98b7a674246c624580b78b16c888c19a3120e2fec21c,7b6e1b89a45f9bf606c5644eb9c78c71e208148d8392ce1f19b8db8c43db70f4,0.924191657269788,0.9143997108778412,False,0.0,0.0,0,0.0,0.0,0.0
92890.59729038403,77408.83107532002,2,G2,3.891982819238343e-11,0.0,"['90016100', '9624708']",2,0.14358015430158733,1.2,B120,False,15481.76621346097,77408.83107692306,0.8333333333505906,eb6b346748dcc77fdd66eecddb01b15dd96960f1f37991d3e761616048d5b584,2.3587212183429074e-08,210628,CERTIFIED_PRB_EXACT,0,[],32,RENAULT_EMPIRICAL_8CASE_V1,True,E6_BUDGET_RISK_INTERACTION_V1,1909.9080000000001,,25cf7a38ce49c8380c51830a8fbbb92bad000e4b90c568576a3d0be44f2b7677,75498.92307692306,0.8127725009766802,5,0.05,,0bcdd7bb99926ed780c56764c531b76971dbb0bf24e77198766a754d9dde95ff,5,False,0.0,c4f718f6a12deb22772cdce20464ca617fa6e19c750a90be06cd2ddc8c245173,676700.8373030176,[],eab5ea31c6dbbc6446799f28bb6b54673eb7b57690cd4540f8a49b4a53757b6f,0.0,0.0,,,E3-210628-B120,True,599292.0062260946,E6-210628-B120-G2,1.3807689999230206,369794.9374615385,227115.4307692308,gurobi-balanced-1e-8-v1,OPTIMAL,144,3207.1384615384613,2381.6379953252617,,7514da694ef80b8a5053329b2a2c9619090e768884c0555d19a67f9e284b589e,1909.9080000000001,75498.92307692306,0.0,0.0,77408.83107692306,2.3587212183429074e-08,3.891982819238343e-11,0.0,0.6638886253033117,2,90016100|9624708,2,90016100|9624708,,,False,2,2,90016100|9624708,False,SOURCE_SCHEMA_FIELD_UNAVAILABLE_NOT_FAILURE,True,True,7a4bc3644d54d6d9393f98b7a674246c624580b78b16c888c19a3120e2fec21c,7b6e1b89a45f9bf606c5644eb9c78c71e208148d8392ce1f19b8db8c43db70f4,0.9999999999998584,0.9999999999971674,False,5.684341886080802e-14,5.684341886080802e-14,0,-9.37938777479295e-17,51299.56900000002,51299.56900000002
92890.59729038403,77408.83107532002,4,G4,3.891982819238343e-11,0.0,"['90016100', '9624708']",2,0.14358014852681977,1.2,B120,False,15481.76621346097,77408.83107692306,0.8333333333505906,eb6b346748dcc77fdd66eecddb01b15dd96960f1f37991d3e761616048d5b584,2.3587212183429074e-08,210628,CERTIFIED_PRB_EXACT,0,[],58,RENAULT_EMPIRICAL_8CASE_V1,True,E6_BUDGET_RISK_INTERACTION_V1,1909.9080000000001,True,25cf7a38ce49c8380c51830a8fbbb92bad000e4b90c568576a3d0be44f2b7677,75498.92307692306,0.8127725009766802,5,0.05,708428.6873030176,0bcdd7bb99926ed780c56764c531b76971dbb0bf24e77198766a754d9dde95ff,5,False,0.0,c4f718f6a12deb22772cdce20464ca617fa6e19c750a90be06cd2ddc8c245173,708428.6873030177,[],eab5ea31c6dbbc6446799f28bb6b54673eb7b57690cd4540f8a49b4a53757b6f,0.0,0.0,1.6432892105220498e-16,"{'Gamma_feasible': True, 'barrier_iterations': 38, 'block_count': 6352, 'bound_violation': 0.0, 'certified_robust_recourse': 631019.8562260946, 'certified_robust_recourse_target': 631019.8562260946, 'constraint_count': 184208, 'constraint_violation': 0.004175862930424046, 'dual_violation': 0.0, 'economic_band_tolerance': 1e-07, 'fallback_bound_violation': 0.0, 'fallback_constraint_violation': 1.3500311979441904e-13, 'fallback_maximum_absolute_block_recourse_deviation': 1.0000803740695119e-07, 'fallback_rule': 'minimize each block total shortage, then minimize region-order-weighted shortage', 'fallback_runtime_seconds': 16.343000173568726, 'fallback_status': 2, 'fallback_status_name': 'OPTIMAL', 'fallback_used': True, 'is_mip': False, 'kappa': None, 'matrix_coefficient_max': 512.45, 'matrix_coefficient_min': 0.06999276018099547, 'maximum_absolute_block_recourse_deviation': 0.004175962931185495, 'maximum_block_recourse_target': 313331.061, 'minimum_block_recourse_target': 2073.1929191530426, 'mip_gap': None, 'node_count': 0.0, 'objective_bound': 298400042.08830553, 'objective_coefficient_max': 0.0, 'objective_coefficient_min': 0.0, 'objective_value': 298396085.3839598, 'original_status': 13, 'original_status_name': 'SUBOPTIMAL', 'original_suboptimal_incumbent_preserved_primary_recourse': False, 'parameters': {'FeasibilityTol': 1e-08, 'Method': -1, 'NumericFocus': 0, 'OptimalityTol': 1e-08}, 'primary_economic_recourse_preserved': True, 'quadratic_nonzeros': 76224, 'runtime_seconds': 0.8680000305175781, 'secondary_objective': 'minimize sum of squared shortage quantities across all product-risk blocks', 'selected_Gamma_allocation_count': 4, 'selected_worst_recourse_shock_set': [['2', 'SLI---0770'], ['2', 'SLI---1200'], ['7', 'SLI---0770'], ['7', 'SLI---1200']], 'simplex_iterations': 0.0, 'solution_count': 1, 'sum_of_fixed_block_recourse_targets': 504521906.2446359, 'tied_Gamma_allocation_count': 1, 'tied_worst_scenario_count': 1, 'variable_count': 1225936}",,False,631019.8562260946,E6-210628-B120-G4,11.84493330027908,389617.4028461539,239020.81538461542,gurobi-balanced-1e-8-v1,OPTIMAL,240,3266.369230769231,2381.6379955252787,708428.6873030177,7514da694ef80b8a5053329b2a2c9619090e768884c0555d19a67f9e284b589e,1909.9080000000001,75498.92307692306,0.0,0.0,77408.83107692306,2.3587212183429074e-08,3.891982819238343e-11,0.0,0.6638886253033117,2,90016100|9624708,2,90016100|9624708,,,False,2,2,90016100|9624708,False,PASS,True,True,7a4bc3644d54d6d9393f98b7a674246c624580b78b16c888c19a3120e2fec21c,7b6e1b89a45f9bf606c5644eb9c78c71e208148d8392ce1f19b8db8c43db70f4,1.046886080600034,1.052942221268746,False,5.684341886080802e-14,5.684341886080802e-14,0,-9.37938777479295e-17,83027.41900000011,83027.41900000011
72248.88959924669,90311.11199905835,0,G0,0.3515237908247435,0.013157894736842124,"['90016100', '9624708']",2,0.09900542125902385,0.8,B080,True,1.4551915228366852e-11,72248.88959924667,0.9999999999999998,d8fc1abd48548c153081e3e99696fc041eaf81cc81e06ca06a6f369d5a61d753,238.64291051381153,210129,CERTIFIED_PRB_EXACT,3,[],9,RENAULT_EMPIRICAL_8CASE_V1,True,E6_BUDGET_RISK_INTERACTION_V1,860.1120000000001,True,edf794ef39b51c9a84ccdd6e03301e30a24236dee645722a27ff36668e5941d3,70438.13431504606,0.9749372579392624,3,0.05,835850.7337269521,0bcdd7bb99926ed780c56764c531b76971dbb0bf24e77198766a754d9dde95ff,3,True,0.0,c4f718f6a12deb22772cdce20464ca617fa6e19c750a90be06cd2ddc8c245173,835850.733726952,[],eab5ea31c6dbbc6446799f28bb6b54673eb7b57690cd4540f8a49b4a53757b6f,950.6432842006157,0.013157894736842124,0.0,"{'economic_band_tolerance': 1e-07, 'fallback_used': False, 'original_status': 2, 'original_status_name': 'OPTIMAL'}",,False,763601.8441277053,E6-210129-B080-G0,0.061376099940389395,473538.07782325393,289298.7910531174,gurobi-balanced-1e-8-v1,OPTIMAL,32,4062.636660531174,764.9752513847257,835850.733726952,ebd9b18371804f725a775db4eb4cacad84398b0c4c48e945aa039d425ea71288,860.1120000000001,70438.13431504606,238.64291051381153,950.6432842006157,72248.88959924667,238.64291051381153,0.3515237908247435,0.013157894736842124,0.7968893735606078,2,90016100|9624708,2,90016100|9624708,,,False,2,2,90016100|9624708,False,PASS,True,True,78c3f03626b2f6e9fb85b6c9e407cbedefa9a664131b4b7a309634af9ea406a5,cb177d72f1869b4137b49ff5134caec8b7b9ae906b480a9f001f51ad569f5956,0.9818979987085817,1.0034860520490745,False,0.0,0.0,0,0.0,0.0,0.0
72248.88959924669,90311.11199905835,2,G2,0.3515237908247434,0.013157894736842118,"['90016100', '9624708']",2,0.09900542125923541,0.8,B080,True,1.4551915228366852e-11,72248.88959924667,0.9999999999999998,d8fc1abd48548c153081e3e99696fc041eaf81cc81e06ca06a6f369d5a61d753,238.64291051381147,210129,CERTIFIED_PRB_EXACT,3,[],25,RENAULT_EMPIRICAL_8CASE_V1,True,E6_BUDGET_RISK_INTERACTION_V1,860.1120000000001,,edf794ef39b51c9a84ccdd6e03301e30a24236dee645722a27ff36668e5941d3,70438.13431504606,0.9749372579392624,3,0.05,,0bcdd7bb99926ed780c56764c531b76971dbb0bf24e77198766a754d9dde95ff,3,True,0.0,c4f718f6a12deb22772cdce20464ca617fa6e19c750a90be06cd2ddc8c245173,861628.5253965204,[],eab5ea31c6dbbc6446799f28bb6b54673eb7b57690cd4540f8a49b4a53757b6f,950.6432842006152,0.013157894736842118,,,E3-210129-B080,True,789379.6357972737,E6-210129-B080-G2,1.0679373999591917,489775.4700107928,299050.9785531295,gurobi-balanced-1e-8-v1,OPTIMAL,96,4131.949160531294,553.187233351462,,ebd9b18371804f725a775db4eb4cacad84398b0c4c48e945aa039d425ea71288,860.1120000000001,70438.13431504606,238.64291051381147,950.6432842006152,72248.88959924667,238.64291051381147,0.3515237908247434,0.013157894736842118,0.7968893735606081,2,90016100|9624708,2,90016100|9624708,,,False,2,2,90016100|9624708,False,SOURCE_SCHEMA_FIELD_UNAVAILABLE_NOT_FAILURE,True,True,78c3f03626b2f6e9fb85b6c9e407cbedefa9a664131b4b7a309634af9ea406a5,cb177d72f1869b4137b49ff5134caec8b7b9ae906b480a9f001f51ad569f5956,1.0121799151203994,1.0373618927008061,False,5.684341886080802e-14,5.684341886080802e-14,0,-1.1102230246251565e-16,25777.791669568396,25777.791669568396
72248.88959924669,90311.11199905835,4,G4,0.3515237908247435,0.013157894736842124,"['90016100', '9624708']",2,0.09900542125924096,0.8,B080,True,1.4551915228366852e-11,72248.88959924667,0.9999999999999998,d8fc1abd48548c153081e3e99696fc041eaf81cc81e06ca06a6f369d5a61d753,238.64291051381153,210129,CERTIFIED_PRB_EXACT,3,[],42,RENAULT_EMPIRICAL_8CASE_V1,True,E6_BUDGET_RISK_INTERACTION_V1,860.1120000000001,True,edf794ef39b51c9a84ccdd6e03301e30a24236dee645722a27ff36668e5941d3,70438.13431504606,0.9749372579392624,3,0.05,883289.4788340207,0bcdd7bb99926ed780c56764c531b76971dbb0bf24e77198766a754d9dde95ff,3,True,0.0,c4f718f6a12deb22772cdce20464ca617fa6e19c750a90be06cd2ddc8c245173,883289.4788340204,[],eab5ea31c6dbbc6446799f28bb6b54673eb7b57690cd4540f8a49b4a53757b6f,950.6432842006157,0.013157894736842124,0.0,"{'economic_band_tolerance': 1e-07, 'fallback_used': False, 'original_status': 2, 'original_status_name': 'OPTIMAL'}",,False,811040.5892347738,E6-210129-B080-G4,9.242235799785703,503308.48594829824,307178.91605313413,gurobi-balanced-1e-8-v1,OPTIMAL,160,4172.3866605313415,553.1872334501511,883289.4788340204,ebd9b18371804f725a775db4eb4cacad84398b0c4c48e945aa039d425ea71288,860.1120000000001,70438.13431504606,238.64291051381153,950.6432842006157,72248.88959924667,238.64291051381153,0.3515237908247435,0.013157894736842124,0.7968893735606078,2,90016100|9624708,2,90016100|9624708,,,False,2,2,90016100|9624708,False,PASS,True,True,78c3f03626b2f6e9fb85b6c9e407cbedefa9a664131b4b7a309634af9ea406a5,cb177d72f1869b4137b49ff5134caec8b7b9ae906b480a9f001f51ad569f5956,1.0376256627547478,1.0658275974601317,False,0.0,0.0,0,0.0,47438.74510706845,47438.74510706845
